id,sr,cobo,fecha,mes,anio,ing_telmex,ing_cisco,problema,diagnostico,responsable,codigo_cierre,subtipo,detalle_subtipo,tecnologia,observacion,clli
5044,682866027,MA170802728,21 Aug 2017 00:00:00,Aug,2017,Eleuterio Garcia,Miguel Diaz,Telmex reporta la tarjeta en el slot 1 del agregador 2 de Ayuntamiento con constantes reinicios,"Se observa la tarjeta activa, pero con reinicios a lo largo del dia Se realiza el envio de la tarjeta para su reemplazo, cliente realiza el cambio posteriormente sin soporte Cisco N/A",Cisco,Hardware,Daño en RLDRAM,"",CE,"",SLTLXDAYO0M-AGR2-06
5045,682866975,MA170802798,21 Aug 2017 00:00:00,Aug,2017,Adrian Hernandez,Miguel Diaz,Telmex reporta que le nodo agregador 6 de Tlahuac se encuentra aislado,"Se observa el nodo reportado aislado, se observan tarjetas controladoras en color ambar(rommon)  Se recuperan las tarjetas supervisoras en Rommon, despues de esto tanot el nodo como los servicios levantan sin problema alguno Comentan ingenieros de sitio que asistieron a sitio con el fin de recuperar una fuente de poder alarmada, los ingenieros sacaron la fuente que no estaba afectada por lo que apagaron le equipo",Telmex,Terceros,Otros,"",CE,"",CDMXDFPPO12-DIST2-09
5046,682867452,MA170802877,21 Aug 2017 00:00:00,Aug,2017,Jazmin Cortes,Miguel Diaz,Telmex reporta la tarjeta en el slot 4 del distribuidor 2 de Popocatepetl con constantes reinicios,"Se observa la tarjeta activa, pero con reinicios a lo largo del dia Se realiza el envio de la tarjeta para su reemplazo, cliente realiza el cambio posteriormente sin soporte Cisco N/A",Telmex,Terceros,Op & Mtto (limpieza),"",CE,"",CDMXDFPPO12-DIST2-09
5048,682942372,MA170805313,24 Aug 2017 00:00:00,Aug,2017,Jazmin Cortes,Josue Ceron,Se reporta de manera proactiva errores del componente Supertycho de la tarjeta del slot 7 del distribuidor de la central Aguascalientes.,Tarjeta dañada por el componente Supertycho. Se realiza reemplazo de la tarjeta del slot 7 del distribuidor AGSCXAAGO0R-DIST1-09 de la central Aguascalientes. N/A,Telmex,Terceros,Otros,"",CE,"",AGSCXAAGO0R-DIST1-09
5049,682942353,MA170200451,25 Aug 2017 00:00:00,Aug,2017,Jazmin Cortes,Miguel Diaz,Telmex reporta la tarjeta en el slot 1 del distribuidor 2 de Toluca se encuentra con un major error,"Se observa la tarjeta activa con errores de TestNonDisruptiveLoopback en la tarjeta del slot 1  Se realiza el envio de la tarjeta para su posible reemplazo, cliente aun no realiza el cambio Vnetana de mantenimiento para el reset y/o reemplazo de la tarjeta",Cisco,Hardware,Test Errors,"",CE,"",TOLCXMTOO0J-DIST2-09
5050,682948144,MA170805531,25 Aug 2017 00:00:00,Aug,2017,Eleuterio Garcia,Josue Ceron,Telmex reporta down la tarjeta del slot 2 del distribuidor 1 de la central Nextengo.,La tarjeta presento errores de RLDRAM. Se realiza reemplazo de la tarjeta de slot 2 del distribuidor CDMXDFNXO4J-DIST1-09 de la central Nextengo. Se observan alarmas constantes de temperatura en la tarjeta del slot 3.,Telmex,Terceros,Op & Mtto (limpieza),"",CE,"",CDMXDFNXO4J-DIST1-09
5051,682949235,MA170801476,25 Aug 2017 00:00:00,Aug,2017,Eleuterio Garcia,Josue Ceron,Telmex reporta dañados los sensores de temperatura de la tarjeta del slot 3 del agregador de Puentes.,Sensores de temperatura dañados. Telmex realiza reemplazo de la tarjeta sin apoyo de soporte Cisco en el agregador NCGZXLPUO03-AGR6-06 de la central Puentes. Se detectan alarmas de temperatura en el slot 1 / *Aug  7 13:13:07.241 DST: %C7600_ENV-SP-4-MINORTEMPALARMRECOVER: interface 1/0 outlet temperature crossed threshold #1(=60C). It has returned to normal operating temperature range.,Telmex,Terceros,Op & Mtto (limpieza),"",CE,"",NCGZXLPUO03-AGR6-06
5002,682185303,N/A,20 Apr 2017 01:55:00,Aug,2017,Eleuterio Garcia,Miguel Diaz,Se reporto reinicio en la tarjeta del slot 3 del nodo AGR1.,"Se reviso el equipo y se encontro que la tarjeta tuvo un reinicio el dia 19 de Abril, se envio RMA en caso de que la tarjeta se reiniciara de nuevo, luego de ese reinicio la tarjeta se ha mantenido estable. El cliente no autorizo VM para reemplazo e intercambio las tarjetas utilizando el RMA 87791502 del SR 682185303 para sustituir la tarjeta que correspondia al RMA 87791483 del SR 682185188. Se mando a recolectar la tarjeta no utilizada.",Cisco,Hardware,RLDRAM,"",CE,"",RYNSXTAEO03-AGR1-06
5006,682201133,MA170404823,22 Apr 2017 22:14:00,Aug,2017,Jazmin Cortes,Miguel Diaz,"Cliente reporta fuera de servicio 6200 clientes ADSL, todos en la tarjeta del slot 1 del agregador 5 de Planetario","Se verifica y se nota reinicio de la tarjeta y lo puertos se encontraban down, se aplica el comando speed nonegotiate para levantar las interfaces, posteriormente se nota que la tarjeta esta impactada por RLDRAM y se procede al cambio de la misma",Cisco,Hardware,RLDRAM,"",CE,"",GUADJAPTO01-AGR5-06
5515,627009835,MA130802417,15 Ago 2013 15:44:07,Aug,2013,Adrian Hernandez,Fernando Ramos,El equipo de acceso conectado al puerto 3/5 del nodo CSCTXLLFO02-AGR2-06  se encontraba con gestión intermitente,"Se revisó el equipo y la configuración de gestión en los equipos de Carrier Ethernet, no se encontró ningún problema, se determinó que el problema estaba en los equipos de acceso.",Telmex,Terceros,Huawei,"",CE,"",CSCTXLLFO02-AGR2-06
5857,686436874,MA190306454,Mar 27 2019 22:02:00,Apr,2019,Jorge Aguilar,Mario Galeana,Telmex solicita plan de trabajo para reemplazar de la tarjeta del slot 1 en el DIST2 de CTL-POPOCATEPETL.,Debido a que CNS realizó las actividades sin consultar a soporte Telmex/soporte Cisco se necesitan realizar pruebas previas al reemplazo. Se comparte Plan de Trabajo para realizar pruebas que ayuden a determinar donde se encuentra el problema. N/A,Telmex,Consulta,N/A,"",CE,"",CDMXDFPPO12-DIST2-09
5990,686557700,MA190401914,abr 15 2019 12:30:00,Apr,2019,Oscar Raúl Perrusquia,Luis Hernández,OPT-MX/ONS15454/NCGZXLCRA01/TOPOLOGIA10/ANILLO STM-16 CONMUTADO,-,Telmex,Hardware,Fuera de Soporte,"",Optica,"",NCGZXLCRA01
4350,684357157,NA,Apr 20 2018 17:55:00,Apr,2018,Daniel Carranza,Jorge Mendoza,Auditoría de equipo ONS15305 CDMXDFNXO2F,Revisión proactiva de mejora continua del equipo ONS15305 CDMXDFNXO2F,Telmex,Mejora Continua,"","",Optica,"",CDMXDFNXO2F
5858,686448625,MA190307160,Mar 29 2019 18:30:00,Apr,2019,Jazmin Cortes,Eric Caballero,"SR proactivo, se notifica a soporte Telmex  agr 7 (CDMXDFVLO6P-AGR7-06) de la CTL-VALLEJO  en el top 5  de alarmas de CPN, alarmas de temperatura en tarjetas de línea.","Se encuentran alarmas de temperatura en tarjetas de línea módulo 1 y 3. Se envía personal a sitio para realizar limpieza de tarjetas de línea por solicitud de Telmex, continua la condición de temperatura.   Revisar el flujo de aire, no es suficiente hacia la repisa reportada.",Telmex,Mejora_Continua,Mantenimiento de la Red,"",CE,"",CDMXDFVLO6P-AGR7-06
5859,686453609,MA190307473,Mar 30 2019 01:55:56,Apr,2019,Eleuterio Garcia,Eric Caballero,"SR proactivo, se notifica a soporte Telmex  agr 18 (RATGXMETO01-AGR13-38) de la CTL-EXHACIENDA TLALMIMILOLPAN  en el top 5  de alarmas de CPN, falla en fuente de poder del módulo 2.","Se encuentra en estado Faulty.  Se realiza pruebas en sitio reset físicos y validación de alimentación eléctrica continuando con la falla, se envía   fuente de poder. Dejando el equipo en condiciones normales. ",Telmex,Mejora_Continua,Mantenimiento de la Red,"",CE,"",RATGXMETO01-AGR13-38
5860,686464797,N/A,Apr 01 2019 17:17:00,Apr,2019,Eleuterio Garcia,Mario Galeana,Telmex reporta PS2 fuera de servicio en el AGR4 de CTL-CHETUMAL en CANCUN.,"Se realizan diversas pruebas con el objetivo de recuperar la PS2 sin embargo se mantiene en estado DOWN. Se envía RMA para realizar reemplazo de la PS2, posterior al reemplazo se mantiene estable.  Telmex realiza el reemplazo de la PS2 sin apoyo de Soporte Telmex o Soporte Cisco.",Cisco,Hardware,Dañado,"",CE,"",CDCHQOCHO0M-AGR4-06
5861,686471255,MA190304842,Apr 02 2019 10:34:00,Apr,2019,Jazmin Cortes,Mario Galeana,Telmex autoriza ventana de mantenimiento para recuperar gestión del  AGR5 de CTL-SARAPEROS.,Sesiones saturadas y tarjeta RSP slot 6 fuera de funcionamiento. Se realiza limpieza de la tarjeta RSP del slot 6 y se pone en funcionamiento. Se recupera la gestión del equipo realizando SwitchOver. N/A,Cisco,Hardware,Reset,"",CE,"",CHCNXMSPO00-AGR5-06
5862,686479627,MA190400524,Apr 03 2019 09:21:00,Apr,2019,Jorge Gonzalez,Martin Camacho,Alarma de alta temperatura en slot 3 del nodo distribuidor.,"Falta de mantenimiento y limpieza del equipo, CM reporta suciedad en salida de aire. Se envía plan de trabajo para realizar limpieza de tarjeta y modulo de ventiladores. ",Telmex,Consulta,N/A,"",CE,"",CDMXDFNXO4O-DIST2-09
5863,686481563,MA190400324,Apr 03 2019 12:47:00,Apr,2019,Agustin Maldonado,Martin Camacho,Enlace troncal fuera de servicio entre AGR14 y AGR3,Daño en tarjeta de equipo de transporte NEC Se remplaza parte afectada del tercero. TELMEX solicita mantener monitoreo de puerto por 48h al menos.,Telmex,Terceros,NEC,"",CE,"",CCCCDUCUO01-AGR14-38
5864,686474605,MA190400487,Apr 03 2019 20:31:00,Apr,2019,Eleuterio Garcia,Martin Camacho,Reinicio de la tarjeta en el slot 4,Daño en componente RLDRAM de la tarjeta reportada. Personal de CM-TELMEX remplaza tarjeta del slot 4 con RMA enviado a sitio. ,Cisco,Hardware,Dañado,"",CE,"",GZPLDUGPO08-DIST2-09
5865,686485771,MA1090400784,Apr 04 2019 04:28:00,Apr,2019,Jazmin Cortes,Analin Sanchez,"Telmex solicita revisar la tarjeta y el puerto TengigabitEthernet 3/11, porque informan que la adyacencia de OSPF estaba caída y cuando migraron al puerto TengigabitEthernet 2/21 la adyacencia Levanto. Requieren la creación de un plan de trabajo para la normalización de los puertos y vecindad de OSPF.","No se detecta falla en la tarjeta, el equipo tuvo un reinicio  y después de ese evento el puerto ya no levanto. Se crea plan de trabajo para normalizar el puerto migrado. En espera de la aprobación por parte del cliente. ",Telmex,Consulta,N/A,"",CE,"",MERDYUPNO04-AGR7-06
5866,686464481,N/A,Apr 01 2019 16:45:00,Apr,2019,Luz Hernández,Josue Ceron,Telmex reporta trafico unicamente en un sentido durante la implementación del servicio con vlan 231 de la UNAM.,Se detecta problema en la configuración del servicio. Por ser un servicio L2 Cisco-Nokia y QinQ se debe aplicar la siguiente linea de configuración -rewrite ingress tag pop 2 symmetric-. Se modifica la configuración de un pop 1 por un pop 2 en la linea de rewrite. N/A,Telmex,Terceros,Nuevo Servicio,"",CE,"",CDMXDFMCO0J-AGR5-06
5867,686490068,N/D,Apr 04 2019 12:42:00,Apr,2019,Jorge Gonzalez,Martin Camacho,"Reporte de alarma proactivo, falla en PS.",Falta de mantenimiento de nodo. Se debe realizar pruebas de conexión y limpieza de fuentes de poder. No se pudo revisar correctamente en el momento por falta de llaves del gabinete.,Telmex,Mejora_Continua,Mantenimiento de la Red,"",CE,"",MERDYUPNO04-AGR7-06
5868,686511044,MA190306454,Apr 08 2019 21:38:00,Apr,2019,Agustin Maldonado,Mario Galeana," Ventana de mantenimiento para normalizar servicios migrados del Gi1/26 al Gi7/21 en el DIST2 en CTL-POPO, migrados previamente por CNS.",Puerto Gi1/26 bloqueado no permitiendo el trafico normal de paquetes. Se realiza reset de la tarjeta del slot 1 y se normalizan servicios en el equipo DIST2 de CTL-POPO  N/A,Cisco,Hardware,Reset,"",CE,"",CDMXDFPPO12-DIST2-09
5869,686511154,MA190402112,Apr 08 2019 22:11:00,Apr,2019,Luz Hernández,Mario Galeana,"Telmex reporta equipos AGR25, AGR28 y AGR29 fuera de servicio en MTY, Nuevo León.",Se encuentran problemas en la red de transporte de CIENA. CIENA realiza ventana de mantenimiento para hacer modificaciones en la red de transporte. Posterior a esa actividad se recuperaron los equipos aislados. N/A,Telmex,Terceros,Ciena,"",CE,"",MNTRXLBRO0H-AGR8-06
5870,686513496,MA190306454,Apr 09 2019 06:46:00,Apr,2019,Adrian Hernandez,Carlos Flores,Migracion de servicios a su puerto original,Por falla en LC2 se migraron servicio a la LC4 En ventana de mantenimiento se reconfiguraron los servicios migrados en sus puertos originales en la LC2 ,Telmex,Intervencion,N/A,"",CE,"",CDMXDFZAO08-AGR4-06
5871,686519346,MA190402409,Apr 09 2019 18:59:00,Apr,2019,Luz Hernández,Mario Galeana,"Telmex reporta tarjeta del slot 4 con reinicios constantes en el DIST1 en CTL-MAYO, evento sin afectación. ",Tarjeta con daño RLDRAM. Se solicita ambulancia para atender el incidente.  Se reemplaza la tarjeta del slot 4 con refaccion de la ambulancia. N/A,Cisco,Hardware,Dañado,"",CE,"",MNTRXLMAO1L-DIST1-09
5872,686549463,MA190403612,Apr 13 2019 13:27:00,Apr,2019,Jorge Aguilar,Eric Caballero,Telmex  reporta agregador 10 (YCLPYUPRO09-AGR10-06) de la CTL-PROGRESO interface Ten 3/21 Down.,"Se encuentra interface Down las potencias de TX y RX en operación correcta. Se realiza lopps hacia los equipos, Telmex realiza reset físico a la interface de equipo HUAWEI se restablece adyacencia de OSPF. ",Telmex,Terceros,Huawei,"",CE,"",YCLPYUPRO09-AGR10-06
5873,686560629,0,Apr 15 2019 20:47:00,Apr,2019,Luz Maria Lara,Leonardo Chacon,FileSystem del servidor CPNGDL01 (gateway de respaldo) de CPN casi al 100% lo que ocasionaria falla en la replicación y posiblemente la indisponibilidad de la aplicación,"FyleSystem /dev/mapper/vg02-vol02 montado en /opt/dbora con solo 26Gb de espacio disponible, el script y/o procedimiento encargado de depurar la BD estaba fallando y la depuración no se estaba ejecutando Corregir y ejecutar script de depuración, del 100% de utilización paso al 3% ",Cisco,Instalación,Error en instalación,"",CE,"",CPNGDL01
5991,686560565,SISA 7178440,N/A,Apr,2019,Mallela Vazquez,Jorge Mendoza,TMX-OPT/ONS15454/Topologia 10/APDCXLLNA01/Servicio A32-1106-2169 afectado,-,Telmex,Terceros,Op. y Manto.,"",Optica,"",APDCXLLNA01
5874,686560782,MA190403963,Apr 15 2019 21:27:00,Apr,2019,Jorge Aguilar,Analin Sanchez,Telmex solicita el envió de un SFP para el puerto TenGigabitEthernet 9/2 ya que utilizaron este SFP en el puerto TenGigabitEthernet4/3 el cual no levantaba después de un corte de fibra y requieren reponerlo.,"Se observa gran cantidad de errores de entrada y CRC en ambas puntas. Se envía SFP, fue reemplazado con éxito. ",Telmex,Terceros,Fibra Interna (Inter Shelf),"",CE,"",TQPQJATLO0X-DIST2-09
5875,686567172,MA190404247,Apr 16 2019 13:35:00,Apr,2019,Luz Hernández,Mario Galeana,Telmex reporta DIST1 CTL-CULTURA sin acceso remoto. ,Equipo fuera de gestión con sesiones saturadas. Se comparte plan de trabajo para hacer reinicio de tarjeta del slot 2 y conmutación de tarjetas controladoras en caso necesario. N/A,Telmex,Consulta,N/A,"",CE,"",TEPCXNCTO0F-DIST1-09
5876,686587282,MA190405034,Apr 19 2019 07:18:00,Apr,2019,Jorge Gonzalez,Analin Sanchez,Telmex reporta oscilaciones en la interface TengigabitEthernet 1/11 del equipo CNCUQOKIO03-AGR3-06.,"Errores de selene en la tarjeta del slot 1. Se envía plan de Trabajo al cliente y RMA a sitio, en espera de autorización por parte del cliente para la ejecución de la ventana. ",Telmex,Consulta,N/A,"",CE,"",CNCUQOKIO03-AGR3-06
5877,686590543,MA190405125,Apr 19 2019 23:14:00,Apr,2019,Jorge Gonzalez,Analin Sanchez,"Telmex reporta oscilaciones en la interfaces Tengigabitethernet 1/21, solicita el envío de un nuevo SFP programado.","No se detecta falla en el puerto ni en el SFP, se detecta falla en la fibra. Se envia el RMA a sitio. ",Telmex,Terceros,Fibra Externa (Plant Ext),"",CE,"",CNCUQOCNO0E-AGR1-06
5878,686599553,SISA7180436,Apr 22 2019 19:58:00,Apr,2019,Jorge Gonzalez,Eric Caballero,Telmex reporta perdida de paquetes en vlan 700 de servicio G30 del agregador 6 (RYNSXTMIO1G-AGR6-06) de la CTL-MIER ll.,"Se realizan pruebas en conjunto con personal de acceso, encontrando perdida de paquetes del agregador hacia distribuidor. Se envía plan de trabajo para normalizar la tarjeta de línea del módulo 2. ",Telmex,Consulta,N/A,"",CE,"",RYNSXTMIO1G-AGR6-06
5879,686608224,N/D,Apr 23 2019 21:14:00,Apr,2019,Jorge Gonzalez,Martin Camacho,Reinicio del nodo agregador 21; se solicita causa raiz.,EL nodo fue apagado fisicamente. Se envia reporte de revision y descarte de problemas en el equipo. ,Telmex,Terceros,Fuerza,"",CE,"",NCGZXLHOO01-AGR21-38
5880,686608303,MA190405688,Apr 23 2019 21:48:00,Apr,2019,Jorge Gonzalez,Martin Camacho,Nodo agregador6 fuera de gestión,Sesiones VTY saturadas por falla en tarjeta de slot2 Se envía plan de trabajo para programar Ventana de Mantenimiento. ,Telmex,Consulta,N/A,"",CE,"",ZPPNJARCO04-AGR6-06
5881,686436566,MA190306694,Mar 27 2019 20:26:00,Apr,2019,Jorge Aguilar,Mario Galeana,"Telmex reporta AGR27 aislado en TUXTLA GUTIERREZ, Chiapas.",Se detecta problema en el equipo NEC de transporte que conecta al AGR6 CTL-SAN CRISTOBAL DE LAS CASAS  de primer nivel con el equipo AGR28 CTL-APAS. Soporte NEC realiza acciones correctivas en varias tarjetas de sus equipos para reestablecer la conectividad. N/A,Telmex,Terceros,NEC,"",CE,"",APASXPRMO06-AGR28-38
5882,686451720,N/D,Mar 29 2019 12:33:00,Apr,2019,Agustin Maldonado,Martin Camacho,Radio bases TELECE (g30) fuera de servicio.,Falla en transporte NEC. Se realiza migración de servicios a nuevo enlace hacia EGX en el puerto TE4/22 del agregador de popotla. Movimiento solicitado por TELMEX como apoyo para restauración.,Telmex,Terceros,NEC,"",CE,"",CDMXDFPTO0A-AGR3-06
5883,686455270,N/A,Mar 31 2019 08:09:00,Apr,2019,Jorge Gonzalez,Eric Caballero,Telmex reporta servicios CB2 afectados en el agregador 7 (CDMXDFZAO0C-AGR7-06) de la CTL-ZARAGOZA.,"Se encuentra oscilando interface de 10 Ge 1/21, errores de test en la tarjeta de línea del modulo 1. Se envía personal en sitio, se realiza cambio de tarjeta de línea se restablece los servicios.",Cisco,Hardware,Dañado,"",CE,"",CDMXDFZAO0C-AGR7-06
5884,686494636,MA190401048,Apr 05 2019 07:06:00,Apr,2019,Jorge Aguilar,Eric Caballero,Telmex reporta agregador 1 (TRENXDALO02-AGR1-06) de la CTL-ALDAMA aislado.,"Se encuentra el equipo no alcanzable, se revisa con personal en sitio si hubo problema en el sitio. Se realiza reset física de supervisoras y se remplaza la del módulo 5. ",Cisco,Hardware,Dañado,"",CE,"",TRENXDALO02-AGR1-06
5885,686524459,6169346,Apr 10 2019 10:26:00,Apr,2019,Jorge Aguilar,Eric Caballero,Telmex reporta servicios G30 intermitentes en el dist2  (VLHRTAVLO0R-DIST2-09) de la CTL-VILLAHERMOSA.,"Se encuentra interface  Ten9/1 potencia de RX-25 con constante oscilaciones de adyacencia de OSPF. Se realiza cambio de métrica en OSPF para restablecer el tráfico hacia Dist 1, en espera de transporte normalice la trayectoria. CNS normaliza la configuración dejando las trayectorias en condiciones normales.",Telmex,Terceros,Fibra Externa (Plant Ext),"",CE,"",VLHRTAVLO0R-DIST2-09
5886,686453434,N/A,Mar 29 2019 21:39:00,Apr,2019,Eleuterio Garcia,Mario Galeana,Telmex reporta tarjeta del slot 1 del AGR1 en CTL-LIBERTAD fuera de servicio.,La tarjeta se encuentra apagada (PwrDown). En el log se observa alarma -power convertor failure- CM en CTL-LIBERTAD realiza reinicio físico de la tarjeta del slot 1 y levanta sin problemas. Se envía ambulancia y se deja refacción en central para realizar reemplazo en caso de una falla recurrente.  La tarjeta se mantuvo en monitoreo 5 días sin tener problemas.,Cisco,Hardware,Reset,"",CE,"",GUADJALIO01-AGR1-06
5887,686547110,0,Apr 12 2019 15:12:00,Apr,2019,Jorge Aguilar,Eric Caballero,Telmex reporta servicio de nueva implementación G30 en el agregardor 4 ( CDMXDFZAO08-AGR4-06) de la CTL-ZARAGOZA.,"Se encuentra servicio Down, vecindades de LDP Down. Se revisa las trayectorias y Telmex realiza conmutación en NOKIA hacia el Pe CTL-POPO. ",Telmex,Terceros,Uninet,"",CE,"",CDMXDFZAO08-AGR4-06
5895,686598223,MA190405593,Apr 22 2019 14:47:00,Apr,2019,Jorge Gonzalez,Eric Caballero,"Telmex reporta agregador 4 (CDCHQOCHO0M-AGR4-06) de la CTL-CHETUMAL aislado, falta de suministro CFE en la ciudad.","Se encuentra el equipo con las supervisoras en rommon, se solicita al personal en sitio un reset físico las supervisoras, no responden. Se toma supervisora  6 del agregador (CDCHQOCHO1F-AGR6-06) se restablece el equipo con una supervisora. Se restablecen las supervisoras de los  agregadores  4 y 6  en ventana de mantenimiento  dejando en operación normal.",Telmex,Terceros,Fuerza,"",CE,"",CDCHQOCHO0M-AGR4-06
5984,686481326,MA190307277,abr 03 2019 12:46:00,Apr,2019,Sergio Navarrete,Luis Hernández,OPT-MX/ONS15305/TLPNXMVEA01/ABA SEGUROS/MEJORA CONTINUA,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",TLPNXMVEA01
5985,686488607,7158814,N/A,Apr,2019,Oscar Raúl Perrusquia,Luis Hernández,  OPT-MX / ONS15305 / CHCNXMACA01 / ANILLO 306-307 / Ref A32-1602-0697 FUERA,-,Telmex,Indeterminado,N/A,"",Optica,"",CHCNXMACA01 
5987,686499307,MA190400331,N/A,Apr,2019,Sergio Navarrete,Eduardo Servin,TMX-OPT/NCS2000/GUADJATGO26/Mejora continua Shelf 2 Slot 3,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",GUADJATGO26
5988,686499479,7161742,N/A,Apr,2019,Samuel Arguello,Eduardo Servin,TMX-OPT/ONS 15454/ ANILLO_OT40_160UCEN / GUADJATGO0E / G1B-1504-0033 afectado,-,Cisco,Hardware,Reset,"",Optica,"",GUADJATGO0E
5989,686538459,MA190400341,N/A,Apr,2019,Samuel Arguello,Marvic González,TMX-OPT/ONS15454/OT40_160UCEN/BGMSJABUO08/Reemplazo proactivo 100G-LC,-,Telmex,Mejora Continua,Mantenimiento de la Red,"",Optica,"",BGMSJABUO08
5632,685991796,7020406,Jan 17 2019 19:39:00,Jan,2019,Jorge Aguilar,Eric Caballero,Telmex reporta perdida de paquetes en la vlan  202 de agregador  5  (SFTSJASTO05-AGR5-06) de la CTL- San Francisco Tesistan.,"
Se revisa la trayectoria del servicio, sin encontrar  ningún problema. Nokia realiza pruebas con ADVA encontrando que la perdida esta en los equipos de acceso.. ",Telmex,Terceros,ADVA,"",CE,"",SFTSJASTO05-AGR5-06
5633,685991906,MA190103247,Jan 17 2019 20:13:00,Jan,2019,Luz Hernández,Eric Caballero,Telmex reporta alarmas  en la tarjeta de línea del módulo 3 del Agregador 8 (ZMPGXMZUO04-AGR8-06) de la Ctl Zumpango. ,"
Se detectan constantes alarmas de SELENE en  el  modulo 3.. Se remplaza tarjeta de línea del módulo 3. Se detectan alarmas de temperatura.",Telmex,Terceros,Op. y Manto,"",CE,"",ZMPGXMZUO04-AGR8-06
5634,685980080,N/A,Jan 16 2019 11:44:00,Jan,2019,Jorge Gonzalez,Ilich Rondon,Cisco reporta a soporte Telmex abundantes mensajes en el nodo distribuidor MNTRXLMAO1K-DIST2-09 originados por falla del SFP ubicado en la tarjeta 7 puerto 24,"Saturación de syslogs en el nodo distribuidor y daño de SFP modelo SFP-GE-S en el puerto 24 de la tarjeta 7, tras pruebas realizadas con otro SFP del mismo modelo tomado de otro nodo ubicando en la misma central.. Se procede a apagar el puerto para mitigar los abundantes syslogs originados por el daño del SFP y enviar nueva parte para sustitución de la misma.. El cliente no generó COBO, se dio seguimiento con ticket de sistema 24438",Telmex,Terceros,Cisco,"",CE,"",MNTRXLMAO1K-DIST2-09
5635,685990273,MA190101326,Jan 17 2019 14:33:00,Jan,2019,Jorge Gonzalez,Analin Sanchez,Telmex reporta daño en la fuente de poder 2 del equipo SPPCOAPCO05-AGR12-38.,Se detecta la fuente de poder 2 bloqueada.. Personal en sitio apaga y enciende el breaker de la fuente 2.. ,Cisco,Hardware,Reset,"",CE,"",SPPCOAPCO05-AGR12-38
5636,685997993,MA190103318,Jan 18 2019 14:58:00,Jan,2019,Jorge Aguilar,Ilich Rondon,Telmex reporta bloqueo de la tarjeta de línea módulo 4 del nodo agregador ECTPXMAEO0A-AGR1-06,"Se observa alta temperatura en los sensores de entrada del nodo, originada por falta de mantenimiento del filtro.. Se realiza limpieza del filtro con personal de soporte de Telmex y se envía refacción solicitada por el cliente la cual es cambiada de emergencia por personal de mantenimiento de la central.. El cliente realiza el cambio de la tarjeta de línea a pesar de no tener daño",Telmex,Terceros,Op. y Manto,"",CE,"",ECTPXMAEO0A-AGR1-06
5637,685998992,MA190103509,Jan 18 2019 20:58:00,Jan,2019,Adrian Hernandez,Eric Caballero,Telmex reporta el agregador 8 (ZPPNJAZAO08-AGR8-06) de la CTL-Zapopan aislado.,"Se encuentra slot 2 , 3 y 4 en Power Down, el equipo está operando con una solo fuente de poder.
. Se realiza el remplazo de la tarjeta de línea módulo 3 y la fuente de poder  del módulo 1.. ",Telmex,Terceros,Op. y Manto,"",CE,"",ZPPNJAZAO08-AGR8-06
5638,685991345,N/A,Jan 17 2019 17:22:00,Jan,2019,Jorge Gonzalez,Eric Caballero,Telmex reporta el agregador (CSCTXLSGO00-AGR12-38) de la central San Gilberto que se encuentra operando con la fuente de poder del módulo 2.,"Se realiza auditoria en sitio para validar las condiciones de operación del equipo encontrando:
• El equipo solo tiene instalada la fuente de poder del módulo 2.
• El cableado que conecta la fuente no entrega alimentación de corriente.
• El equipo no tiene barra de tierra indican que tuvieron vandalismo en el sitio.
• Las zapatas tipo U que se conecta a la fuente de poder no se tienen en los cables.
• El equipo no tiene mantenimiento adecuado se encuentra con mucho polvo y partículas de cenizas de cigarro.",Telmex,Mejora Continua,Auditoria en Sitio,"",CE,"",CSCTXLSGO00-AGR12-38
5639,685983496,Pendiente,Jan 16 2019 21:03:00,Jan,2019,Luz Hernández,Eric Caballero,"Telmex reporta  el agregador 16 (CMLLTACOO0C-AGR16-06) de  la CTL-Comalcalco,equipo de IPDSLAM fuera de gestion después de migración (Vlan 4002)",Se revisa configuración del servicio reportado no ingresan paquetes de entrada.. Soporte Telmex solicita validar la configuracion de Nokia.. ,Telmex,Terceros,Nokia,"",CE,"",CMLLTACOO0C-AGR16-06
5640,685992622,MA180101472,Jan 18 2019 00:22:00,Jan,2019,Jazmin Cortes,Mario Galeana,"Telmex reporta nodo DIST1 CTL-NEXTENGO con alta temperatura en varias tarjetas de línea 1, 2, 3 y 4.","Se realiza revisión del equipo y se detecta suciedad que no permite un funcionamiento óptimo.. En VM se ejecuta plan de acción para limpieza de ventiladores y tarjetas, posterior a la actividad las temperaturas se normalizaron.. N/A",Telmex,Terceros,Op. y Manto,"",CE,"",CDMXDFNXO4J-DIST1-09
5641,685999036,MA190103478,Jan 18 2019 21:34:00,Jan,2019,Adrian Hernandez,Analin Sanchez,Telmex reporta la tarjeta del módulo 4 del equipo ZPPNJAZAO07-AGR7-06 en estado Not Applicable,"El equipo se encontraba con alta temperatura por obstrucción de flujo de aire por cartones, la tarjeta del slot 4 se protegio y se apago.. Se reinicio la tarjeta del slot 4 y se retiraron los cartones del equipo.. ",Telmex,Terceros,Op. y Manto,"",CE,"",ZPPNJAZAO07-AGR7-06
